Instituição;Código;TCB;SR;TCip;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;;;;Exposição Total (k);Índice de Capital Principal (l) = (a) / (j);Índice de Capital Nível I (m) = (c) / (j);Índice de Basileia (n) = (e) / (j);Adicional de Capital Principal;IRRBB;Razão de Alavancagem (o) = (c) / (k);Índice de Imobilização (p);
;;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;;;RWA para Risco Operacional (h);RWAsp (i);Ativos Ponderados pelo Risco (RWA) (j) = (f) + (g) + (h) + (i);;;;;;;;;
;;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWAcva (g5);RWAdrc (g6);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4) + (g5) + (g6);;;;;;;;;;;;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;S5;1;I;2;ITAU DE MINAS;MG;12/2025;NA;NA;NA;NA;5.949;6.348;NA;NA;NA;NA;NA;NA;0;260;0;6.607;NA;NA%;NA%;90,03%;NA;NA;NA%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;2541707;b3S;S5;1;I;2;SANTA GERTRUDES;SP;12/2025;NA;NA;NA;NA;5.662;6.173;NA;NA;NA;NA;NA;NA;0;373;0;6.546;NA;NA%;NA%;86,50%;NA;NA;NA%;0,38%
HSCM SCMEPP LTDA. - PRUDENCIAL;1000083089;n1;S5;1;I;2;IBIA;MG;12/2025;NA;NA;NA;NA;7.689;5.874;NA;NA;NA;NA;NA;NA;0;630;0;6.504;NA;NA%;NA%;118,23%;NA;NA;NA%;0,03%
AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL;1000084590;n2;S5;3;I;2;CURITIBA;PR;12/2025;NA;NA;NA;NA;1.200;892;783;NA;NA;NA;NA;NA;783;4.767;0;6.441;NA;NA%;NA%;18,63%;NA;NA;NA%;NA%
BONUSPAGO SCD - PRUDENCIAL;1000085128;n1;S5;1;I;2;CASCAVEL;PR;12/2025;NA;NA;NA;NA;4.287;432;NA;NA;NA;NA;NA;NA;0;683;5.286;6.400;NA;NA%;NA%;66,98%;NA;NA;NA%;0,40%
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;S5;1;I;2;RIO CLARO;SP;12/2025;NA;NA;NA;NA;6.436;5.915;NA;NA;NA;NA;NA;NA;0;337;0;6.252;NA;NA%;NA%;102,94%;NA;NA;NA%;0,32%
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;52623311;b3S;S5;1;I;2;IGARAPAVA;SP;12/2025;NA;NA;NA;NA;9.069;5.943;NA;NA;NA;NA;NA;NA;0;252;0;6.195;NA;NA%;NA%;146,39%;NA;NA;NA%;1,08%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;S5;1;I;2;MOGI DAS CRUZES;SP;12/2025;NA;NA;NA;NA;7.749;5.440;NA;NA;NA;NA;NA;NA;0;747;0;6.186;NA;NA%;NA%;125,26%;NA;NA;NA%;0,16%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO - COOPERMEL;1504952;b3S;S5;1;I;2;SAO PAULO;SP;12/2025;NA;NA;NA;NA;5.857;5.736;NA;NA;NA;NA;NA;NA;0;422;0;6.157;NA;NA%;NA%;95,12%;NA;NA;NA%;0,11%
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - COOPECIC;19495266;b3S;S5;1;I;2;CATAGUASES;MG;12/2025;NA;NA;NA;NA;5.811;5.712;NA;NA;NA;NA;NA;NA;0;442;0;6.155;NA;NA%;NA%;94,42%;NA;NA;NA%;2,25%
SANTS SCD - PRUDENCIAL;1000087250;n1;S5;1;I;2;SAO JOSE DOS CAMPOS;SP;12/2025;NA;NA;NA;NA;5.843;99;NA;NA;NA;NA;NA;NA;0;481;5.560;6.140;NA;NA%;NA%;95,17%;NA;NA;NA%;0,00%
LINA IP - PRUDENCIAL;1000087322;n4;NA;2;I;2;SAO PAULO;SP;12/2025;NA;NA;NA;NA;-3.063;6.138;0;NA;NA;NA;NA;NA;0;0;1;6.139;NA;NA%;NA%;-49,89%;NA;NA;NA%;NA%
MONERY IP - PRUDENCIAL;1000087164;n4;NA;2;I;2;BARUERI;SP;12/2025;NA;NA;NA;NA;5.693;6.116;0;NA;NA;NA;NA;NA;0;0;0;6.116;NA;NA%;NA%;93,07%;NA;NA;NA%;NA%
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO SEBRAE/PB, SEBRAE/RN, SESC/PB, SENAC/PB, SENAR/PB E FAEPA/PB;41219353;b3S;S5;1;I;2;JOAO PESSOA;PB;12/2025;NA;NA;NA;NA;5.147;5.728;NA;NA;NA;NA;NA;NA;0;350;0;6.078;NA;NA%;NA%;84,68%;NA;NA;NA%;0,62%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;S5;1;I;2;VALINHOS;SP;12/2025;NA;NA;NA;NA;5.372;5.573;NA;NA;NA;NA;NA;NA;0;469;0;6.042;NA;NA%;NA%;88,91%;NA;NA;NA%;2,16%
CC AÇORIANA LTDA. - PRUDENCIAL;1000082341;n2;S5;3;I;2;MANAUS;AM;12/2025;NA;NA;NA;NA;2.595;3.257;1.229;NA;NA;NA;NA;NA;1.229;1.528;0;6.014;NA;NA%;NA%;43,15%;NA;NA;NA%;NA%
A COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BRAZIL GR LTDA.;48172860;b3S;S5;1;I;2;RIO CLARO;SP;12/2025;NA;NA;NA;NA;5.385;5.568;NA;NA;NA;NA;NA;NA;0;336;0;5.904;NA;NA%;NA%;91,21%;NA;NA;NA%;0,18%
DEBONI DTVM LTDA - PRUDENCIAL;1000084150;n2;S4;3;I;2;CURITIBA;PR;12/2025;-62;0;-62;0;-62;1.077;1.106;0;0;0;0;0;1.106;3.665;0;5.847;NA;-1,06%;-1,06%;-1,06%;146;0;NA%;NA%
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;S5;1;I;2;MORUNGABA;SP;12/2025;NA;NA;NA;NA;6.057;5.459;NA;NA;NA;NA;NA;NA;0;365;0;5.824;NA;NA%;NA%;103,99%;NA;NA;NA%;0,25%
VIPS CC LTDA. - PRUDENCIAL;1000082444;n2;S5;3;I;2;SAO PAULO;SP;12/2025;NA;NA;NA;NA;1.613;367;997;NA;NA;NA;NA;NA;997;4.448;0;5.813;NA;NA%;NA%;27,74%;NA;NA;NA%;NA%
SER FINANCE SCD - PRUDENCIAL;1000086378;n1;S5;1;I;2;RECIFE;PE;12/2025;NA;NA;NA;NA;14.624;4.118;NA;NA;NA;NA;NA;NA;0;577;1.084;5.779;NA;NA%;NA%;253,07%;NA;NA;NA%;2,43%
GOOD SCC - PRUDENCIAL;1000084521;n2;S5;3;I;2;PORTO ALEGRE;RS;12/2025;NA;NA;NA;NA;1.219;1.805;628;NA;NA;NA;NA;NA;628;3.318;0;5.751;NA;NA%;NA%;21,19%;NA;NA;NA%;NA%
NOSSA TERRA BRASIL COOPERATIVA DE CRÉDITO;49204605;b3S;S5;1;I;2;CAJATI;SP;12/2025;NA;NA;NA;NA;6.196;5.031;NA;NA;NA;NA;NA;NA;0;658;0;5.689;NA;NA%;NA%;108,91%;NA;NA;NA%;0,05%
CATÁLISE DTVM PRUDENCIAL;1000086952;n2;S4;3;I;2;CURITIBA;PR;12/2025;1.923;0;1.923;0;1.923;429;0;0;0;0;0;0;0;5.208;0;5.636;NA;34,12%;34,12%;34,12%;141;0;NA%;NA%
GERU SCD - PRUDENCIAL;1000085290;n1;S5;1;I;3;RIO DE JANEIRO;RJ;12/2025;NA;NA;NA;NA;6.555;2.461;NA;NA;NA;NA;NA;NA;0;2.940;222;5.623;NA;NA%;NA%;116,58%;NA;NA;NA%;0,00%
PAGHIPER IP - PRUDENCIAL;1000087494;n4;NA;2;I;2;PARANAVAI;PR;12/2025;NA;NA;NA;NA;4.424;5.572;0;NA;NA;NA;NA;NA;0;0;0;5.572;NA;NA%;NA%;79,40%;NA;NA;NA%;NA%
COOPERATIVA DE CRÉDITO DOS BANCÁRIOS DE SÃO PAULO E MUNICÍPIOS LIMÍTROFES;3422007;b3S;S5;1;I;2;SAO PAULO;SP;12/2025;NA;NA;NA;NA;2.232;4.825;NA;NA;NA;NA;NA;NA;0;665;0;5.490;NA;NA%;NA%;40,65%;NA;NA;NA%;2,15%
CREDIFIT SCD - PRUDENCIAL;1000085465;n1;S5;1;I;2;SALVADOR;BA;12/2025;NA;NA;NA;NA;3.472;2.311;NA;NA;NA;NA;NA;NA;0;1.004;2.107;5.422;NA;NA%;NA%;64,04%;NA;NA;NA%;2,04%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO MAUÁ E EMPRESAS COLIGADAS LTDA. - COOPMAUÁ;5048575;b3S;S5;1;I;2;SAO GONCALO;RJ;12/2025;NA;NA;NA;NA;6.019;5.131;NA;NA;NA;NA;NA;NA;0;263;0;5.395;NA;NA%;NA%;111,59%;NA;NA;NA%;0,11%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DO GRUPO DANA - COOPDANA;91018408;b3S;S5;1;I;2;GRAVATAI;RS;12/2025;NA;NA;NA;NA;6.874;5.081;NA;NA;NA;NA;NA;NA;0;261;0;5.341;NA;NA%;NA%;128,70%;NA;NA;NA%;0,01%
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS FERROVIÁRIAS NO ESTADO DE SÃO PAULO;53932869;b3S;S5;1;I;2;OSASCO;SP;12/2025;NA;NA;NA;NA;5.398;4.924;NA;NA;NA;NA;NA;NA;0;406;0;5.330;NA;NA%;NA%;101,29%;NA;NA;NA%;1,66%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;b3S;S5;1;I;2;CHARQUEADAS;RS;12/2025;NA;NA;NA;NA;4.919;5.004;NA;NA;NA;NA;NA;NA;0;277;0;5.282;NA;NA%;NA%;93,13%;NA;NA;NA%;1,29%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;S5;1;I;2;VOLTA REDONDA;RJ;12/2025;NA;NA;NA;NA;5.139;5.038;NA;NA;NA;NA;NA;NA;0;239;0;5.277;NA;NA%;NA%;97,38%;NA;NA;NA%;5,56%
DGBK CREDIT SCD - PRUDENCIAL;1000086543;n1;S5;1;I;2;SALVADOR;BA;12/2025;NA;NA;NA;NA;5.927;4.495;NA;NA;NA;NA;NA;NA;0;749;24;5.268;NA;NA%;NA%;112,53%;NA;NA;NA%;4,90%
PAYFACE IP - PRUDENCIAL;1000088132;n4;NA;2;I;2;FLORIANOPOLIS;SC;12/2025;NA;NA;NA;NA;-11.785;5.176;0;NA;NA;NA;NA;NA;0;0;0;5.176;NA;NA%;NA%;-227,69%;NA;NA;NA%;NA%
GDC PART SERV FIDUC DTVM LTDA - PRUDENCIAL;1000084208;n2;S5;3;I;2;RIO DE JANEIRO;RJ;12/2025;NA;NA;NA;NA;720;1.336;0;NA;NA;NA;NA;NA;0;3.819;0;5.155;NA;NA%;NA%;13,97%;NA;NA;NA%;NA%
SADOC CC - PRUDENCIAL;1000084758;n2;S5;3;I;2;FORTALEZA;CE;12/2025;NA;NA;NA;NA;936;325;1.022;NA;NA;NA;NA;NA;1.022;3.795;0;5.142;NA;NA%;NA%;18,21%;NA;NA;NA%;NA%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS - COOPER AVIBRAS;43268960;b3S;S5;1;I;2;JACAREI;SP;12/2025;NA;NA;NA;NA;4.720;4.776;NA;NA;NA;NA;NA;NA;0;184;0;4.960;NA;NA%;NA%;95,16%;NA;NA;NA%;0,03%
UNICRED DTVM - PRUDENCIAL;1000088187;n2;S4;3;I;2;PORTO ALEGRE;RS;12/2025;3.178;0;3.178;0;3.178;300;0;0;0;0;0;7;7;4.653;0;4.960;NA;64,08%;64,08%;64,08%;124;0;NA%;NA%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;b3S;S5;1;I;2;SAO GONCALO;RJ;12/2025;NA;NA;NA;NA;4.677;4.661;NA;NA;NA;NA;NA;NA;0;260;0;4.921;NA;NA%;NA%;95,03%;NA;NA;NA%;0,37%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;b3S;S5;1;I;2;JUNDIAI;SP;12/2025;NA;NA;NA;NA;3.119;4.752;NA;NA;NA;NA;NA;NA;0;146;0;4.898;NA;NA%;NA%;63,67%;NA;NA;NA%;0,00%
HBI SCD - PRUDENCIAL;1000083041;n1;S5;1;I;2;LEOPOLDINA;MG;12/2025;NA;NA;NA;NA;3.726;3.175;NA;NA;NA;NA;NA;NA;0;1.627;0;4.803;NA;NA%;NA%;77,58%;NA;NA;NA%;5,09%
MOTTU SCD - PRUDENCIAL;1000085757;n1;S5;1;I;3;SAO PAULO;SP;12/2025;NA;NA;NA;NA;5.503;3.995;NA;NA;NA;NA;NA;NA;0;678;0;4.673;NA;NA%;NA%;117,75%;NA;NA;NA%;0,00%
ONNIX CC LTDA. - PRUDENCIAL;1000082011;n2;S4;3;I;2;PORTO ALEGRE;RS;12/2025;754;0;754;0;754;406;0;0;0;0;0;0;0;4.247;0;4.653;NA;16,21%;16,21%;16,21%;116;0;NA%;NA%
PALMA SCD - PRUDENCIAL;1000086873;n1;S5;1;I;2;SAO PAULO;SP;12/2025;NA;NA;NA;NA;4.175;4.386;NA;NA;NA;NA;NA;NA;0;258;0;4.643;NA;NA%;NA%;89,92%;NA;NA;NA%;6,52%
G5 SCD - PRUDENCIAL;1000087047;n1;S5;1;I;2;SAO JOSE;SC;12/2025;NA;NA;NA;NA;9.209;4.150;NA;NA;NA;NA;NA;NA;0;381;113;4.643;NA;NA%;NA%;198,33%;NA;NA;NA%;0,02%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SELENE;72952138;b3S;S5;1;I;2;CERQUILHO;SP;12/2025;NA;NA;NA;NA;4.302;4.300;NA;NA;NA;NA;NA;NA;0;322;0;4.622;NA;NA%;NA%;93,06%;NA;NA;NA%;0,08%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON;73077398;b3S;S5;1;I;2;VALINHOS;SP;12/2025;NA;NA;NA;NA;5.251;3.949;NA;NA;NA;NA;NA;NA;0;653;0;4.602;NA;NA%;NA%;114,11%;NA;NA;NA%;0,00%
ALL IN CRED SCD - PRUDENCIAL;1000087085;n1;S5;1;I;2;SAO PAULO;SP;12/2025;NA;NA;NA;NA;4.111;4.194;NA;NA;NA;NA;NA;NA;0;295;0;4.489;NA;NA%;NA%;91,58%;NA;NA;NA%;7,66%
ATF SCD - PRUDENCIAL;1000085915;n1;S5;1;I;2;PORTO ALEGRE;RS;12/2025;NA;NA;NA;NA;7.052;1.940;NA;NA;NA;NA;NA;NA;0;644;1.894;4.478;NA;NA%;NA%;157,49%;NA;NA;NA%;1,45%
DILLON S/A DTVM - PRUDENCIAL;1000083807;n2;S4;3;I;2;RIO DE JANEIRO;RJ;12/2025;8.468;0;8.468;0;8.468;4.273;125;0;0;0;0;0;125;79;0;4.477;NA;189,13%;189,13%;189,13%;112;0;NA%;NA%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP;69136075;b3S;S5;1;I;2;RIO CLARO;SP;12/2025;NA;NA;NA;NA;4.142;4.294;NA;NA;NA;NA;NA;NA;0;175;0;4.469;NA;NA%;NA%;92,67%;NA;NA;NA%;4,41%
GREEN ALTERNATIVE INVESTMENTS DTVM - PRUDENCIAL;1000085568;n2;S4;3;I;2;SAO PAULO;SP;12/2025;1.327;0;1.327;0;1.327;1.294;0;0;0;0;0;0;0;3.170;0;4.464;NA;29,74%;29,74%;29,74%;112;0;NA%;NA%
LP DO BRASIL IP - PRUDENCIAL;1000088053;n4;NA;2;I;3;CAMPINAS;SP;12/2025;NA;NA;NA;NA;4.498;4.459;0;NA;NA;NA;NA;NA;0;0;0;4.459;NA;NA%;NA%;100,87%;NA;NA;NA%;NA%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA COOPEDER LTDA - COOPCREDER;21130869;b3S;S5;1;I;2;BELO HORIZONTE;MG;12/2025;NA;NA;NA;NA;3.888;4.240;NA;NA;NA;NA;NA;NA;0;213;0;4.452;NA;NA%;NA%;87,31%;NA;NA;NA%;4,99%
COOPERATIVA DE CRÉDITO DOS SERVIDORES DO MUNICIPIO DE SANTO ANDRÉ - SP - CECRESA;512839;b3S;S5;1;I;2;SANTO ANDRE;SP;12/2025;NA;NA;NA;NA;2.768;3.938;NA;NA;NA;NA;NA;NA;0;502;0;4.441;NA;NA%;NA%;62,33%;NA;NA;NA%;1,33%
PERCAPITAL SCD - PRUDENCIAL;1000086426;n1;S5;1;I;2;CAMPO GRANDE;MS;12/2025;NA;NA;NA;NA;356;2.398;NA;NA;NA;NA;NA;NA;0;2.026;0;4.423;NA;NA%;NA%;8,06%;NA;NA;NA%;5,20%
BNK DIGITAL SCD - PRUDENCIAL;1000086031;n1;S5;1;I;2;SAO JOSE DO RIO PRETO;SP;12/2025;NA;NA;NA;NA;1.919;1.010;NA;NA;NA;NA;NA;NA;0;732;2.518;4.260;NA;NA%;NA%;45,04%;NA;NA;NA%;2,93%
DAPPER SCD - PRUDENCIAL;1000086402;n1;S5;1;I;2;BLUMENAU;SC;12/2025;NA;NA;NA;NA;5.033;3.707;NA;NA;NA;NA;NA;NA;0;543;0;4.250;NA;NA%;NA%;118,42%;NA;NA;NA%;0,65%
GLOBAL SCM LTDA - PRUDENCIAL;1000083278;n1;S5;1;I;2;AMERICANA;SP;12/2025;NA;NA;NA;NA;1.877;933;NA;NA;NA;NA;NA;NA;0;484;2.828;4.245;NA;NA%;NA%;44,20%;NA;NA;NA%;3,72%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CNC, SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA.;30304919;b3S;S5;1;I;2;RIO DE JANEIRO;RJ;12/2025;NA;NA;NA;NA;5.208;3.922;NA;NA;NA;NA;NA;NA;0;311;0;4.233;NA;NA%;NA%;123,03%;NA;NA;NA%;0,07%
SWILE IP - PRUDENCIAL;1000088163;n4;NA;2;I;3;SAO PAULO;SP;12/2025;NA;NA;NA;NA;3.597;4.209;0;NA;NA;NA;NA;NA;0;0;20;4.230;NA;NA%;NA%;85,05%;NA;NA;NA%;NA%
PAGPRIME IP - PRUDENCIAL;1000086880;n4;NA;2;I;2;GOIANIA;GO;12/2025;NA;NA;NA;NA;-1.068;4.205;0;NA;NA;NA;NA;NA;0;0;23;4.228;NA;NA%;NA%;-25,25%;NA;NA;NA%;NA%
BANSUR JM SCD - PRUDENCIAL;1000085812;n1;S5;1;I;2;BELO HORIZONTE;MG;12/2025;NA;NA;NA;NA;4.708;3.620;NA;NA;NA;NA;NA;NA;0;590;0;4.210;NA;NA%;NA%;111,83%;NA;NA;NA%;0,90%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER;44223196;b3S;S5;1;I;2;SAO PAULO;SP;12/2025;NA;NA;NA;NA;5.192;3.922;NA;NA;NA;NA;NA;NA;0;260;0;4.181;NA;NA%;NA%;124,17%;NA;NA;NA%;0,05%
SQUID SCD - PRUDENCIAL;1000087755;n1;S5;1;I;2;CAXIAS DO SUL;RS;12/2025;NA;NA;NA;NA;3.257;3.750;NA;NA;NA;NA;NA;NA;0;375;0;4.125;NA;NA%;NA%;78,94%;NA;NA;NA%;0,00%
GLOBAL INV SERVICES DTVM - PRUDENCIAL;1000086859;n2;S4;3;I;2;SAO PAULO;SP;12/2025;2.302;0;2.302;0;2.302;287;0;0;1;0;0;0;1;3.824;0;4.112;NA;55,99%;55,99%;55,99%;103;0;NA%;NA%
LUMINA CC - PRUDENCIAL;1000082310;n2;S5;3;I;2;SALVADOR;BA;12/2025;NA;NA;NA;NA;1.154;578;791;NA;NA;NA;NA;NA;791;2.691;0;4.060;NA;NA%;NA%;28,42%;NA;NA;NA%;NA%
BAMAQ CAPITAL SCD - PRUDENCIAL;1000086691;n1;S5;1;I;2;CONTAGEM;MG;12/2025;NA;NA;NA;NA;3.750;3.657;NA;NA;NA;NA;NA;NA;0;272;0;3.929;NA;NA%;NA%;95,43%;NA;NA;NA%;0,27%
NEXOOS SEP - PRUDENCIAL;1000084947;n1;S5;1;I;2;SAO PAULO;SP;12/2025;NA;NA;NA;NA;1.047;1.715;NA;NA;NA;NA;NA;NA;0;2.178;0;3.892;NA;NA%;NA%;26,90%;NA;NA;NA%;0,71%
BIT SCD - PRUDENCIAL;1000088077;n1;S5;1;I;2;CAMPINAS;SP;12/2025;NA;NA;NA;NA;3.483;3.506;NA;NA;NA;NA;NA;NA;0;351;0;3.856;NA;NA%;NA%;90,31%;NA;NA;NA%;0,00%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE;3990888;b3S;S5;1;I;2;PORTO ALEGRE;RS;12/2025;NA;NA;NA;NA;4.651;3.404;NA;NA;NA;NA;NA;NA;0;421;0;3.825;NA;NA%;NA%;121,62%;NA;NA;NA%;6,68%
PERSONAL SCD - PRUDENCIAL;1000087803;n1;S5;1;I;2;FLORIANOPOLIS;SC;12/2025;NA;NA;NA;NA;3.596;3.382;NA;NA;NA;NA;NA;NA;0;338;0;3.721;NA;NA%;NA%;96,64%;NA;NA;NA%;0,00%
CREDPAR SCD - PRUDENCIAL;1000086550;n1;S5;1;I;2;UBERLANDIA;MG;12/2025;NA;NA;NA;NA;1.415;2.931;NA;NA;NA;NA;NA;NA;0;788;0;3.719;NA;NA%;NA%;38,04%;NA;NA;NA%;0,00%
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL;57996878;b3S;S5;1;I;2;MAUA;SP;12/2025;NA;NA;NA;NA;4.268;3.493;NA;NA;NA;NA;NA;NA;0;206;0;3.699;NA;NA%;NA%;115,37%;NA;NA;NA%;0,00%
CORREPARTI CC LTDA - PRUDENCIAL;1000082231;n2;S5;3;I;2;SAO JOSE DOS PINHAIS;PR;12/2025;NA;NA;NA;NA;605;400;1;NA;NA;NA;NA;NA;1;3.289;0;3.689;NA;NA%;NA%;16,40%;NA;NA;NA%;NA%
EWALLY IP - PRUDENCIAL;1000086495;n4;NA;2;I;2;SAO PAULO;SP;12/2025;NA;NA;NA;NA;-241;2.826;0;NA;NA;NA;NA;NA;0;0;817;3.642;NA;NA%;NA%;-6,62%;NA;NA;NA%;NA%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL;90278987;b3S;S5;1;I;2;PORTO ALEGRE;RS;12/2025;NA;NA;NA;NA;3.137;3.400;NA;NA;NA;NA;NA;NA;0;220;0;3.620;NA;NA%;NA%;86,65%;NA;NA;NA%;0,00%
BEETELLERPAY IP - PRUDENCIAL;1000086718;n4;NA;2;I;2;CAMPO GRANDE;MS;12/2025;NA;NA;NA;NA;8.105;2.202;39;NA;NA;NA;NA;NA;39;0;1.366;3.607;NA;NA%;NA%;224,67%;NA;NA;NA%;NA%
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FIEPB, SESI, SENAI, IEL E DO CONDOMÍNIO EDIFÍCIO AGOSTINHO VELLOSO DA SILVEIRA (CEAVS  - CREDFISP LTDA.;5747018;b3S;S5;1;I;2;CAMPINA GRANDE;PB;12/2025;NA;NA;NA;NA;3.110;3.302;NA;NA;NA;NA;NA;NA;0;280;0;3.582;NA;NA%;NA%;86,82%;NA;NA;NA%;0,74%
EUROINVEST S/A CCTVM - PRUDENCIAL;1000082781;n2;S4;3;I;2;RIO DE JANEIRO;RJ;12/2025;2.414;0;2.414;0;2.414;2.379;0;0;0;0;0;0;0;1.140;0;3.519;NA;68,59%;68,59%;68,59%;88;0;NA%;NA%
FATURACRED SCD - PRUDENCIAL;1000088091;n1;S5;1;I;2;VILA VELHA;ES;12/2025;NA;NA;NA;NA;3.361;3.179;NA;NA;NA;NA;NA;NA;0;318;0;3.497;NA;NA%;NA%;96,12%;NA;NA;NA%;0,00%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE TOLEDO E REGIÃO - CRESOL PRIMATO CREDI;53575491;b3S;S5;1;I;2;TOLEDO;PR;12/2025;NA;NA;NA;NA;499;2.973;NA;NA;NA;NA;NA;NA;0;446;0;3.419;NA;NA%;NA%;14,58%;NA;NA;NA%;0,64%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ESTABELECIMENTOS HOSPITALARES DO SUL DO ESTADO DO ESPIRITO SANTO - SULCRED;31746993;b3S;S5;1;I;2;CACHOEIRO DE ITAPEMIRIM;ES;12/2025;NA;NA;NA;NA;3.924;3.140;NA;NA;NA;NA;NA;NA;0;265;0;3.405;NA;NA%;NA%;115,24%;NA;NA;NA%;4,95%
INCO SEP - PRUDENCIAL;1000086086;n1;S5;1;I;2;SAO PAULO;SP;12/2025;NA;NA;NA;NA;3.041;2.264;NA;NA;NA;NA;NA;NA;0;450;678;3.391;NA;NA%;NA%;89,66%;NA;NA;NA%;0,00%
IDEA MAKER IP - PRUDENCIAL;1000086914;n4;NA;2;I;2;SAO PAULO;SP;12/2025;NA;NA;NA;NA;466;3.260;0;NA;NA;NA;NA;NA;0;0;116;3.377;NA;NA%;NA%;13,79%;NA;NA;NA%;NA%
COOPERATIVA DE ECONOMIA E CRÉDITO MUTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PUBLICAS E PRIVADAS NO TERRITÓRIO NACIONAL - CREDBRASIL;2869663;b3S;S5;1;I;2;VITORIA;ES;12/2025;NA;NA;NA;NA;2.765;3.069;NA;NA;NA;NA;NA;NA;0;236;0;3.305;NA;NA%;NA%;83,66%;NA;NA;NA%;0,20%
